problem,numSols,stage,gap,time,iterations
sct2,1,2,21.962907300395845,0.428422178,19
set1ch,0,2,100,0.044839238,20
seymour,1,1,25.659050966608085,0.580756923,1
seymour1,1,1,4.564836027767225,0.991163814,2
sing326,0,2,100,18.531522431,20
sing44,0,2,100,16.38485821,20
snp-02-004-104,0,2,100,19.581903033,20
sorrell3,1,1,62.5,0.771864745,1
sp150x300d,0,2,100,0.041200409,20
sp97ar,1,1,37.91097654663269,0.488070217,1
sp98ar,1,1,31.495286339870205,0.525612888,1
splice1k1,1,1,96.19289340101523,48.027204003,3
square41,1,2,65.9090909090909,292.26068295,11
square47,1,2,68.00000000042,277.379080407,11
supportcase10,1,2,56.25,115.484283864,11
supportcase12,1,2,5.104119511357972,2.399876972,2
supportcase18,1,1,27.272727272727273,0.128459361,1
supportcase26,0,2,100,0.051069816,20
supportcase33,0,2,100,2.410205388,20
supportcase40,1,1,15.201805330337542,1.496138135,8
supportcase42,0,2,100,4.569084126,10
supportcase6,0,2,100,18.935737216,20
supportcase7,0,2,100,6.717948409,20
swath,0,2,100,0.489534798,20
swath1,0,2,100,0.361329842,20
swath3,0,2,100,0.414264006,20
t1717,0,2,100,52.920443772,20
tbfp-network,0,2,100,22.901760291,20
thor50dday,1,2,80.2411134631461,3.72973098,13
timtab1,0,2,100,0.059252299,20
timtab2,0,2,100,0.0973358,20
tr12-30,0,2,100,0.10086443,20
traininstance2,0,2,100,0.086946203,20
traininstance6,0,2,100,0.054299797,20
trento1,1,2,6.491382857826145,23.213742252,19
triptim1,1,2,0.0524473232103852,21.238494373,4
uccase12,1,2,0.0053297469509994075,7.1380613,11
uccase9,0,2,100,7.973253093,20
uct-subprob,1,1,16.266666666666666,0.319866317,5
unitcal_7,0,2,100,3.83389058,20
var-smallemery-m6j6,0,2,100,7.433770751,20
vpm2,1,2,33.493975903614455,0.015619455,13
wachplan,1,2,0.0,0.723720854,8
