problem,numSols,stage,gap,time,iterations
neos-5188808-nattai,1,2,97.43597555198284,3.77726188,14
neos-5195221-niemur,1,2,91.04766828005667,7.123147871,14
neos-631710,1,1,59.801980198019805,2.823834598,1
neos-662469,1,2,75.24166833396221,3.258729705,11
neos-787933,1,2,0.0,0.030828141,1
neos-827175,1,1,0.0,0.428397858,0
neos-848589,0,2,100,31.243862911,20
neos-860300,1,1,6.293911007025761,0.715626113,8
neos-873061,0,2,100,16.999419752,20
neos-911970,1,2,71.11966668424661,0.056760163,11
neos-933966,0,2,100,4.086485678,20
neos-950242,0,2,100,5.134729055,20
neos-957323,1,1,10.917014284202159,1.71525213,1
neos-960392,0,2,100,6.400487578,20
neos10,1,2,64.49339207048457,0.074199008,2
neos16,0,2,100,0.126971018,20
neos17,0,2,100,0.127135623,20
neos20,0,2,100,0.188543141,20
neos5,1,1,6.25,0.017965598,4
neos7,1,2,11.52053965149142,0.048300784,4
neos8,1,2,100.0,0.078018879,2
net12,0,2,100,3.517823004,20
netdiversion,1,2,60.777957860615885,240.516721992,18
nexp-150-20-8-5,1,1,59.33098591549296,0.260850733,3
nh97p,0,2,100,0.166133166,20
nh97t,0,2,100,0.180733864,20
noswot,1,2,0.0,0.014933643,5
ns1116954,0,2,100,25.54441087,20
ns1208400,0,2,100,6.332146916,20
ns1644855,1,1,21.60507325606806,256.374405997,5
ns1760995,1,1,16.498001993292856,12.868512443,10
ns1830653,0,2,100,1.610540636,20
ns1952667,0,2,100,13.085733342,10
nsrand-ipx,1,1,18.15856777493606,0.057807427,1
nu25-pr12,1,2,3.06599532458191,0.067533399,3
nursesched-medium-hint03,0,2,100,62.105351471,20
nursesched-sprint02,1,2,34.831460674157306,2.297226814,11
nw04,1,1,3.722736096836816,1.118897365,4
opm2-z10-s4,1,1,94.36712855811717,27.118172656,1
opt1217,1,1,0.0,0.018042766,4
p200x1188c,0,2,100,0.115911246,20
p2756,1,2,44.77638324200106,0.048752345,5
peg-solitaire-a3,0,2,100,6.224613959,20
pg,1,1,6.24092640183943,0.038968441,8
pg5_34,1,1,6.804587805998697,0.038808763,5
physiciansched3-3,0,2,100,21.621220702,20
physiciansched6-2,0,2,100,4.245189338,20
piperout-08,0,2,100,0.866828305,20
piperout-27,0,2,100,1.092136541,20
pk1,0,2,100,0.057383078,20
pp08a,0,2,100,0.025497669,20
pp08aCUTS,1,1,29.634067694793735,0.020074225,10
proteindesign121hz512p9,0,2,100,4.948688596,20
proteindesign122trx11p8,0,2,100,3.927514816,20
protfold,0,2,100,3.272247788,20
qap10,1,1,12.820512820496557,17.493027921,4
qiu,1,1,100.0,0.191508298,10
rB10-011000,0,2,100,0.420660339,20
rB10-011001,0,2,100,0.406942445,20
rB11-010000,0,2,100,0.886846688,20
rB11-110001,0,2,100,2.069621046,20
rB12-111111,0,2,100,3.093520746,20
rC10-001000,0,2,100,0.165902804,20
rC10-100001,0,2,100,0.93932252,20
rC11-010100,1,1,77.62951173928279,0.190249774,1
rC11-011100,1,1,82.77451594814791,0.157650286,1
rC12-100000,0,2,100,2.456755584,20
rC12-111100,1,1,66.09018637929512,0.27507612,1
radiationm18-12-05,0,2,100,0.651234665,20
radiationm40-10-02,0,2,100,3.351956582,20
rail01,1,2,34.40790668880451,2073.135229955,19
rail02,0,2,100,3600.36200973,3
rail507,1,1,11.6751269035533,1.101240039,1
ran14x18-disj-8,0,2,100,0.221440595,20
rd-rplusc-21,0,2,100,1.723732428,20
reblock115,1,2,7.916754226810965,0.56454953,20
rmatr100-p10,1,1,0.47058823529411764,0.679108444,4
rmatr200-p5,1,1,16.293279022403258,27.346143236,6
rocI-4-11,0,2,100,0.342066483,20
rocII-5-11,0,2,100,1.191334139,20
roi2alpha3n4,1,1,51.45825825715756,7.171225699,7
roi5alpha10n8,1,1,56.58113205897783,83.170209687,7
roll3000,1,2,26.823729775759297,0.267503335,12
rout,0,2,100,0.074949476,20
s100,1,1,2.9553311131144073,262.891440904,5
s250r10,1,1,0.05382611447755174,57.77670314,2
satellites2-40,0,2,100,186.206804814,20
satellites2-60-fs,0,2,100,240.045914679,20
savsched1,1,2,7.545326552308115,171.739283802,8
sct2,1,1,31.959375059616146,0.145994617,5
set1ch,0,2,100,0.046368313,20
seymour,1,1,4.943820224719101,0.577760273,1
seymour1,1,1,2.4111133625104935,1.462100306,3
sing326,1,1,39.88611969243931,10.932591141,6
sing44,1,1,16.88641456089794,10.084200651,4
snp-02-004-104,0,2,100,16.548680119,20
sorrell3,1,1,87.5,0.764376822,1
sp150x300d,0,2,100,0.040995438,20
sp97ar,1,1,15.983997930012372,1.043029338,3
sp98ar,1,1,12.182958969390803,0.571460166,1
splice1k1,1,1,98.98477157360406,73.822836238,9
square41,1,2,58.333333333333336,1910.555087106,11
square47,0,2,100,3602.300200054,9
supportcase10,1,1,22.22222222222222,146.821876225,10
supportcase12,1,2,10.20399511179017,5.092641721,4
supportcase18,1,1,27.272727272727273,0.127750083,1
supportcase26,0,2,100,0.058073237,20
supportcase33,0,2,100,2.240981006,20
supportcase40,1,1,40.97982840557211,1.6311438,7
supportcase42,1,2,17.246402907619288,2.340874894,5
supportcase6,1,1,0.45347134011323437,4.658914354,4
supportcase7,1,2,22.59322599038934,5.307770699,12
swath,0,2,100,0.455499576,20
swath1,0,2,100,0.378909453,20
swath3,0,2,100,0.38394291,20
t1717,0,2,100,55.616476023,20
tbfp-network,1,1,5.087288615633148,10.532774698,10
thor50dday,0,2,100,6.306169583,20
timtab1,0,2,100,0.058393245,20
timtab2,0,2,100,0.095077074,17
tr12-30,0,2,100,0.078312091,20
traininstance2,0,2,100,0.088538174,20
traininstance6,0,2,100,0.054910408,20
trento1,1,2,88.91592261447074,11.795124942,11
triptim1,1,2,0.14845800165874895,20.298406987,4
uccase12,1,2,0.0052785331898662574,7.975019936,11
uccase9,0,2,100,8.215136451,20
uct-subprob,1,1,22.469135802469136,0.474562141,6
unitcal_7,0,2,100,4.160774406,20
var-smallemery-m6j6,1,1,18.347285801018526,2.407261802,5
vpm2,0,2,100,0.02263269,20
wachplan,1,2,0.0,1.130968638,12
