problem,numSols,stage,gap,time,iterations
reblock115,0,2,100,0.642182713,20
rmatr100-p10,1,1,21.22905027932961,0.452677332,2
rmatr200-p5,1,1,16.293279022403258,12.542220941,2
rocI-4-11,0,2,100,0.358623277,20
rocII-5-11,0,2,100,1.170065629,20
roi2alpha3n4,0,2,100,14.948766096,20
roi5alpha10n8,0,2,100,309.936131997,20
roll3000,0,2,100,0.555311422,20
rout,0,2,100,0.081710661,20
s100,1,1,2.76342602419417,308.744170925,6
s250r10,1,1,0.05382611447755174,60.004431619,2
satellites2-40,0,2,100,48.836456974,20
satellites2-60-fs,0,2,100,19.703679287,20
savsched1,1,2,5.211217816531494,174.248253918,11
sct2,0,2,100,0.45190912,20
set1ch,0,2,100,0.044225539,20
seymour,1,1,4.943820224719101,0.582021403,1
seymour1,1,1,0.4431689496291707,3.120268338,9
sing326,0,2,100,18.870262772,20
sing44,0,2,100,17.190259144,20
snp-02-004-104,0,2,100,19.661654467,20
sorrell3,1,1,87.5,0.768560398,1
sp150x300d,0,2,100,0.041018606,20
sp97ar,1,1,14.796669196035245,0.959057863,3
sp98ar,1,1,12.182958969390803,0.569159121,1
splice1k1,1,2,100.0,63.276541475,11
square41,1,2,6.25,1661.304601906,10
square47,0,2,100,3602.654285653,8
supportcase10,1,2,61.111111111111114,126.910129847,11
supportcase12,0,2,100,6.776825356,10
supportcase18,1,1,27.272727272727273,0.12801911,1
supportcase26,0,2,100,0.050574215,20
supportcase33,0,2,100,2.498647269,20
supportcase40,1,2,13.233814661284075,3.574435016,16
supportcase42,0,2,100,3.560349396,10
supportcase6,1,2,0.5588246013107478,13.354007228,11
supportcase7,0,2,100,6.85115794,20
swath,0,2,100,0.443914796,20
swath1,0,2,100,0.35263669,20
swath3,0,2,100,0.375135023,20
t1717,0,2,100,54.122602625,20
tbfp-network,1,2,57.07500617626747,26.97464211,16
thor50dday,0,2,100,5.508152283,20
timtab1,0,2,100,0.061977815,20
timtab2,0,2,100,0.109420129,20
tr12-30,0,2,100,0.078884183,20
traininstance2,0,2,100,0.08942301,20
traininstance6,0,2,100,0.05476455,20
trento1,1,1,67.10967365448798,7.195182466,7
triptim1,1,2,0.14845800165873346,22.050911558,4
uccase12,1,2,0.0052785331898662574,7.939265949,11
uccase9,0,2,100,9.359500864,20
uct-subprob,1,1,11.549295774647888,0.460193734,8
unitcal_7,0,2,100,3.758498254,20
var-smallemery-m6j6,0,2,100,7.382868699,20
vpm2,0,2,100,0.02268659,20
wachplan,0,2,100,2.230589121,20
