problem,numSols,stage,gap,time,iterations
ns1644855,1,1,0.43734966105380974,347.586470523,32
ns1760995,1,1,11.013750757364667,85.737535167,78
ns1830653,1,2,83.84134396890818,10.942371725,253
ns1952667,0,3,100,3601.301617716,631
nsrand-ipx,1,1,23.80952380952381,0.059314959,1
nu25-pr12,1,2,3.5947420191361887,0.28134752,18
nursesched-medium-hint03,1,2,88.8996138996139,13.291597316,11
nursesched-sprint02,1,2,35.55555555555556,1.884889204,11
nw04,1,1,3.722736096836816,1.714531711,8
opm2-z10-s4,1,1,94.0425020289158,27.311102037,1
opt1217,1,1,25.0,0.117367186,37
p200x1188c,1,1,4.24842827205182,0.175521677,31
p2756,1,2,45.08701001933556,0.048590714,5
peg-solitaire-a3,0,3,100,421.935215119,801
pg,1,1,15.063678645653884,0.240184091,53
pg5_34,1,1,3.4769008728393467,0.304447709,53
physiciansched3-3,1,1,3.734898981895669,47.950345368,36
physiciansched6-2,1,3,3.3355544232352132,105.347891809,1074
piperout-08,1,3,86.76460782788433,66.756199339,1780
piperout-27,1,3,83.3681365925562,46.004636787,955
pk1,1,1,95.9409594095941,0.162105325,58
pp08a,1,1,23.596673596673597,0.021322168,17
pp08aCUTS,1,1,11.870503597122303,0.021794322,12
proteindesign121hz512p9,1,2,2.320954907161804,4.406946104,23
proteindesign122trx11p8,1,2,1.1318619128466327,1.017462911,4
protfold,1,1,54.83870967741935,4.68371628,16
qap10,1,1,16.256157635044676,12.724129414,2
qiu,1,1,100.0,0.05326897,4
rB10-011000,1,1,73.23949475769834,0.476378103,26
rB10-011001,1,1,70.13243045770054,0.47356576,26
rB11-010000,1,1,72.29442738741032,1.337310223,28
rB11-110001,1,1,60.57425246009373,2.701370484,30
rB12-111111,1,3,52.26398570778015,98.546692586,1375
rC10-001000,1,1,74.79546054367907,0.248883903,31
rC10-100001,1,1,76.82273482458886,3.512072998,87
rC11-010100,1,1,77.62951173928279,0.185303116,1
rC11-011100,1,1,82.77451594814791,0.156066387,1
rC12-100000,1,1,78.02092702865797,3.606111443,31
rC12-111100,1,1,66.09018637929512,0.265034727,1
radiationm18-12-05,1,2,57.818653347421,1.497305835,64
radiationm40-10-02,1,2,98.78900458450269,18.932832426,192
rail01,1,1,28.043053013135776,1262.217310706,18
rail02,0,0,0,3600.0,0
rail507,1,1,13.0,1.033299043,1
ran14x18-disj-8,1,1,8.209693372898121,0.29742247,29
rd-rplusc-21,1,3,36.9090658713965,32.936031483,810
reblock115,1,1,13.254060886191734,2.119217037,92
rmatr100-p10,1,1,26.04895104895105,0.492683908,3
rmatr200-p5,1,1,16.293279022403258,12.409463314,2
rocI-4-11,1,3,99.8322149601932,25.665731588,1308
rocII-5-11,1,1,90.46116680676195,5.623482556,114
roi2alpha3n4,1,1,62.11927316472925,36.879418018,34
roi5alpha10n8,1,1,56.95532729217159,401.55357739,29
roll3000,1,2,17.593658099987213,1.155292304,55
rout,1,2,33.22344367742016,0.150150651,42
s100,1,1,0.46245287435347593,324.124537673,8
s250r10,1,1,0.05382611447755174,50.925433573,2
satellites2-40,1,1,94.73684210526316,39.739605398,37
