problem,numSols,stage,gap,time,iterations
piperout-08,0,2,100,0.864977354,20
piperout-27,0,2,100,1.201696628,20
pk1,0,2,100,0.056714948,20
pp08a,1,2,20.62634989200864,0.016067918,12
pp08aCUTS,1,2,13.6310223266745,0.02080911,11
proteindesign121hz512p9,0,2,100,4.805236653,20
proteindesign122trx11p8,0,2,100,4.265375805,20
protfold,1,2,38.70967741935484,2.066422559,14
qap10,1,1,5.555555555540792,15.608726817,3
qiu,1,1,100.0,0.054717666,4
rB10-011000,0,2,100,0.408440332,20
rB10-011001,0,2,100,0.398751491,20
rB11-010000,0,2,100,1.042274969,20
rB11-110001,0,2,100,2.013612061,20
rB12-111111,0,2,100,2.605204687,20
rC10-001000,0,2,100,0.168816362,20
rC10-100001,0,2,100,0.939545966,20
rC11-010100,1,1,77.62951173928279,0.188479879,1
rC11-011100,1,1,82.77451594814791,0.158532343,1
rC12-100000,0,2,100,2.670714358,20
rC12-111100,1,1,66.09018637929512,0.271459906,1
radiationm18-12-05,0,2,100,0.648544422,20
radiationm40-10-02,0,2,100,3.118483768,20
rail01,1,2,41.13881593201635,1632.77725577,11
rail02,0,2,100,3600.188828441,2
rail507,1,1,13.0,1.082847573,1
ran14x18-disj-8,0,2,100,0.231836279,20
rd-rplusc-21,0,2,100,1.724972979,20
reblock115,0,2,100,0.523314623,20
rmatr100-p10,1,1,16.73228346456693,0.825061225,5
rmatr200-p5,1,1,3.9259987581313722,33.693140867,10
rocI-4-11,0,2,100,0.354591232,20
rocII-5-11,0,2,100,1.260400471,20
roi2alpha3n4,0,2,100,20.935101692,20
roi5alpha10n8,1,2,57.31839035486577,183.833359579,15
roll3000,1,2,21.507733528193885,0.413638586,18
rout,0,2,100,0.081686801,20
s100,1,1,0.08497169692003097,242.956850887,7
s250r10,1,1,0.6519039403804704,55.46443443,3
satellites2-40,0,2,100,235.449832652,20
satellites2-60-fs,0,2,100,320.258422087,20
savsched1,1,2,15.234457323497855,139.672423304,8
sct2,0,2,100,0.444731594,20
set1ch,0,2,100,0.04589431,20
seymour,1,1,9.615384615384615,0.581124854,1
seymour1,1,1,2.6195031444021315,1.406979917,4
sing326,0,2,100,18.535305288,20
sing44,0,2,100,18.128510345,20
snp-02-004-104,1,2,22.036948933741115,13.296705088,11
sorrell3,1,1,81.25,0.770187563,1
sp150x300d,0,2,100,0.041469838,20
sp97ar,1,1,14.191974282055174,1.068255968,3
sp98ar,1,1,17.70349046245073,0.554043032,1
splice1k1,1,1,96.19289340101523,48.031753893,3
square41,1,2,65.9090909090909,358.904558494,11
square47,1,2,68.00000000042,347.635878179,11
supportcase10,1,2,58.8235294117647,133.943029644,11
supportcase12,1,2,23.072737480023584,4.119546758,5
supportcase18,1,1,27.272727272727273,0.12375471,1
supportcase26,0,2,100,0.049902777,20
supportcase33,0,2,100,2.19919151,20
supportcase40,1,1,16.789792054158603,1.881438796,10
supportcase42,0,2,100,4.031458119,10
supportcase6,1,2,16.49137156336208,17.094588992,18
supportcase7,0,2,100,6.304354352,20
swath,0,2,100,0.432655528,20
swath1,0,2,100,0.345968448,20
swath3,0,2,100,0.358073443,20
t1717,0,2,100,54.108494584,20
tbfp-network,0,2,100,19.16976176,20
thor50dday,0,2,100,6.113338261,20
timtab1,0,2,100,0.06035015,20
timtab2,0,2,100,0.100567159,20
tr12-30,0,2,100,0.080148953,20
traininstance2,0,2,100,0.087918027,20
traininstance6,0,2,100,0.058631173,20
trento1,1,2,21.21626503253562,23.461580891,15
triptim1,1,2,0.21381413877806565,20.764735283,4
uccase12,1,2,0.005233542979502404,7.251666663,11
uccase9,0,2,100,8.068445777,20
uct-subprob,1,1,12.534818941504179,0.230659173,4
unitcal_7,0,2,100,3.678584722,20
var-smallemery-m6j6,0,2,100,7.262402289,20
vpm2,0,2,100,0.022348813,20
wachplan,0,2,100,2.078967341,20
