problem,numSols,stage,gap,time,iterations
netdiversion,1,1,43.851508120649655,62.340783334,10
nexp-150-20-8-5,1,1,59.33098591549296,0.453367477,7
nh97p,1,3,4.31848852901486,8.685710247,866
nh97t,1,3,0.14084507042253522,7.731610227,820
noswot,1,2,7.317073170731708,0.069026592,42
ns1116954,1,3,0.0,962.989041563,1225
ns1208400,1,2,0.0,22.380141061,172
ns1644855,1,1,8.834463153290857,964.479616723,59
ns1760995,1,1,11.013750757364667,68.289146045,74
ns1830653,1,3,75.9150685571466,30.845941448,1076
ns1952667,0,3,100,1582.572108847,969
nsrand-ipx,1,1,18.15856777493606,0.057857821,1
nu25-pr12,1,2,3.118260244428469,0.291839224,18
nursesched-medium-hint03,1,2,88.88888888888889,16.764316946,18
nursesched-sprint02,1,2,31.764705882352942,2.585757224,14
nw04,1,1,3.722736096836816,2.231306742,9
opm2-z10-s4,1,1,94.36712855811717,27.973399953,1
opt1217,1,1,0.0,0.148032549,48
p200x1188c,1,1,4.24842827205182,0.185901414,31
p2756,1,2,45.08701001933556,0.050280312,5
peg-solitaire-a3,0,3,100,284.612099879,863
pg,1,1,10.0189770120539,0.24375458,53
pg5_34,1,1,3.4899007355290466,0.316588427,52
physiciansched3-3,1,2,84.7149828356407,76.99706319,174
physiciansched6-2,1,3,5.195379322274973,88.651706986,1227
piperout-08,1,3,85.52468460584846,32.139801149,866
piperout-27,1,3,18.629807692307693,43.547443713999996,892
pk1,1,1,93.29268292682927,0.196086069,72
pp08a,1,1,8.468244084682441,0.028372528,23
pp08aCUTS,1,1,6.488549618320611,0.035952735,22
proteindesign121hz512p9,1,2,2.320954907161804,3.905821628,19
proteindesign122trx11p8,1,2,1.1318619128466327,1.042177879,4
protfold,1,1,64.51612903225806,4.849299411,30
qap10,1,1,16.256157635044676,16.016964839,2
qiu,1,1,100.0,0.115719086,7
rB10-011000,1,1,69.7404860441236,0.763389611,46
rB10-011001,1,1,61.95748994582379,0.680168485,38
rB11-010000,1,1,70.58853331081652,1.591691073,36
rB11-110001,1,1,60.792587496775305,3.3251222,33
rB12-111111,1,2,45.0257513615276,44.22739446,698
rC10-001000,1,1,56.49202733485193,0.242163354,29
rC10-100001,1,1,79.65237335249913,6.111929516,152
rC11-010100,1,1,77.62951173928279,0.18665429,1
rC11-011100,1,1,82.77451594814791,0.156942677,1
rC12-100000,1,1,65.6182096676522,11.249123227,95
rC12-111100,1,1,66.09018637929512,0.269045611,1
radiationm18-12-05,1,2,67.2758434397064,2.351458883,114
radiationm40-10-02,1,2,97.98923574181107,36.120539979,379
rail01,1,1,28.02888558355128,1271.589438157,17
rail02,0,0,0,3600.0,0
rail507,1,1,11.6751269035533,1.095778719,1
ran14x18-disj-8,1,1,38.58371939131207,0.297670555,31
rd-rplusc-21,1,3,36.9090658713965,34.02989770799999,902
reblock115,1,1,6.954247191398356,2.740088131,127
rmatr100-p10,1,1,10.19108280254777,0.496817223,3
rmatr200-p5,1,1,16.293279022403258,12.684438297,2
rocI-4-11,1,3,66.44295881716945,21.272556153,1348
rocII-5-11,1,2,90.57000569261648,18.786419456,401
roi2alpha3n4,1,1,37.81695603060147,37.772762352,39
roi5alpha10n8,1,1,60.80721330092933,536.516868032,36
roll3000,1,2,22.428837937052418,0.851815102,45
rout,1,2,36.85764845132485,0.117981483,33
s100,1,1,2.76342602419417,268.47148256,4
s250r10,1,1,0.05382611447755174,52.045868089,2
satellites2-40,1,2,100.0,68.987324022,147
satellites2-60-fs,1,3,89.47368421058172,133.783801014,688
savsched1,1,2,6.178563097736713,195.166750282,13
sct2,1,1,39.90643758260913,0.68101251,32
set1ch,1,1,53.296581666841504,0.070127539,31
seymour,1,1,4.943820224719101,0.641985319,1
seymour1,1,1,0.17503258522414217,2.646251938,7
sing326,1,1,13.503512277233192,31.116297871,44
sing44,1,1,21.124023918045605,33.901614527,57
snp-02-004-104,1,2,1.956739520672068,23.040712092,35
sorrell3,1,1,87.5,0.768135748,1
sp150x300d,1,1,2.816901408450704,0.063320362,32
sp97ar,1,1,14.953838622829036,0.97915518,3
sp98ar,1,1,12.182958969390803,0.585246687,1
splice1k1,1,1,98.22335025380711,67.513647707,15
square41,1,2,6.25,3152.822840599,22
square47,0,3,100,3601.85859849,10
supportcase10,1,1,58.8235294117647,113.703495129,12
supportcase12,1,2,2.807507730320472,14.897466379,26
supportcase18,1,1,27.272727272727273,0.124924301,1
supportcase26,1,1,92.23198539613762,0.202476142,89
supportcase33,1,2,59.42028985507246,17.218487483,204
supportcase40,1,1,15.500297884123963,4.022690391,18
supportcase42,1,2,14.75703316681584,6.692893863,23
supportcase6,1,1,0.6668107583838833,11.177030901,11
supportcase7,1,1,9.165479434436069,8.045247159,26
swath,1,2,64.89895851672779,37.921845281,447
swath1,1,1,20.07053010553283,1.799188531,64
swath3,1,1,17.941845849347356,1.8149012,61
t1717,1,1,34.584100364120935,110.449180511,46
tbfp-network,1,1,29.550516311781184,19.933201261,26
thor50dday,1,1,64.18583631659165,9.76297076,33
timtab1,1,2,45.03551476827873,0.336051499,94
timtab2,1,3,47.17422879315175,9.627145683,1048
tr12-30,1,1,42.92058025236345,0.211358279,45
traininstance2,1,2,79.70957170301729,0.978149341,247
traininstance6,1,2,53.17775571002979,0.271740849,115
trento1,1,1,80.01778708406775,7.24356933,12
triptim1,1,2,0.1397373810502232,22.520182042,8
uccase12,1,1,2.0271555659366784,10.580114048,19
uccase9,1,1,98.00488802418764,38.842371709,136
uct-subprob,1,1,10.795454545454545,0.425275746,10
unitcal_7,1,1,17.395869251355343,17.028034616,129
var-smallemery-m6j6,1,1,17.635988777507027,21.576015569,72
vpm2,1,1,29.230769230769226,0.02747819,25
wachplan,1,2,2.220446049250313e-14,3.095196256,36
