problem,numSols,stage,gap,time,iterations
qiu,1,1,100.0,0.192791358,10
rB10-011000,1,3,57.978999222193416,0.442065068,20
rB10-011001,1,3,54.03180786762786,0.42663537,20
rB11-010000,1,3,63.448239676793115,0.930295955,20
rB11-110001,1,3,47.107607712118046,2.050198291,20
rB12-111111,1,3,20.308771929824562,3.21587197,20
rC10-001000,1,3,51.413914444397335,0.17620212,20
rC10-100001,1,3,70.40279806287954,0.96597714,20
rC11-010100,1,1,77.62951173928279,0.187697565,1
rC11-011100,1,1,82.77451594814791,0.157872901,1
rC12-100000,1,3,63.40786094077283,2.525302683,20
rC12-111100,1,1,66.09018637929512,0.275745612,1
radiationm18-12-05,1,3,44.90480820499953,0.728628878,20
radiationm40-10-02,1,2,62.25753073160538,25.937549847,252
rail01,1,2,34.40790668880451,1858.742150097,19
rail02,0,3,100,3600.117715474,3
rail507,1,1,11.6751269035533,1.043970319,1
ran14x18-disj-8,1,3,27.768048258416034,0.245213968,20
rd-rplusc-21,1,3,35.40604325047685,38.514169098,1011
reblock115,1,2,7.916754226810965,0.560518939,20
rmatr100-p10,1,1,0.47058823529411764,0.673095975,4
rmatr200-p5,1,1,16.293279022403258,27.329931733,6
rocI-4-11,1,3,66.60908278342109,23.751738711,1170
rocII-5-11,1,1,90.56741100923608,6.213415816,112
roi2alpha3n4,1,1,51.45825825715756,6.635434486,7
roi5alpha10n8,1,1,56.58113205897783,83.05800067,7
roll3000,1,2,26.823729775759297,0.269729388,12
rout,1,2,39.00699585682267,0.15663997200000002,46
s100,1,1,2.9553311131144073,294.561848403,5
s250r10,1,1,0.05382611447755174,49.66476037,2
satellites2-40,1,1,100.0,93.399481752,37
satellites2-60-fs,1,1,100.0,215.52380213600003,37
savsched1,1,2,7.545326552308115,150.996529827,8
sct2,1,1,31.959375059616146,0.144814064,5
set1ch,1,3,41.28349298716399,0.050923066,20
seymour,1,1,4.943820224719101,0.57922856,1
seymour1,1,1,2.4111133625104935,1.447694944,3
sing326,1,1,39.88611969243931,10.143792522,6
sing44,1,1,16.88641456089794,9.518742233,4
snp-02-004-104,1,3,0.21117904780461366,26.576704095,20
sorrell3,1,1,87.5,0.760397717,1
